"소재지(시군구)별(1)",소재지(시군구)별(2),2020,2020,2020,2020,2020,2020,2020
"소재지(시군구)별(1)",소재지(시군구)별(2),전체인구(A) (명),용도지역기준 (명),용도지역기준 (명),행정구역기준 (명),행정구역기준 (명),도시지역 인구비율 (%),도시지역 인구비율 (%)
"소재지(시군구)별(1)",소재지(시군구)별(2),소계,도시인구(B),비도시인구(C=A-B),도시인구(D),농촌인구(E=A-D),용도지역 인구기준(B/A*100),행정구역 인구기준(D/A*100)
"전라남도",광양시,151769,136592,15177,136016,15753,90.00,89.62
"전라남도",담양군,46280,28886,17394,14667,31613,62.42,31.69
"전라남도",곡성군,28039,10258,17781,7841,20198,36.58,27.96
"전라남도",구례군,25719,10913,14806,10845,14874,42.43,42.17
"전라남도",고흥군,63922,33602,30320,23185,40737,52.57,36.27
"전라남도",보성군,40482,19018,21464,22352,18130,46.98,55.21
"전라남도",화순군,62522,39358,23164,39496,23026,62.95,63.17
"전라남도",장흥군,37800,23769,14031,23872,13928,62.88,63.15
"전라남도",강진군,34597,13773,20824,13722,20875,39.81,39.66
"전라남도",해남군,68806,24220,44586,24912,43894,35.20,36.21
"전라남도",영암군,53699,29556,24143,29702,23997,55.04,55.31
"전라남도",무안군,86132,57915,28217,61919,24213,67.24,71.89
"전라남도",함평군,32050,8448,23602,8401,23649,26.36,26.21
"전라남도",영광군,53099,33659,19440,33696,19403,63.39,63.46
"전라남도",장성군,44464,23517,20947,13517,30947,52.89,30.40
"전라남도",완도군,49916,19542,30374,27487,22429,39.15,55.07
"전라남도",진도군,31227,11131,20096,11772,19455,35.65,37.70
"전라남도",신안군,38938,4283,34655,13080,25858,11.00,33.59
"경상북도",소계,2639422,2059868,579554,1998243,641179,78.04,75.71
"경상북도",포항시,502916,457890,45026,464978,37938,91.05,92.46
"경상북도",경주시,253502,213804,39698,197654,55848,84.34,77.97
"경상북도",김천시,140548,97556,42992,104687,35861,69.41,74.48
"경상북도",안동시,158907,118704,40203,122170,36737,74.70,76.88
"경상북도",구미시,416328,392927,23401,376566,39762,94.38,90.45
"경상북도",영주시,103119,83542,19577,82284,20835,81.02,79.80
"경상북도",영천시,102015,66004,36011,66398,35617,64.70,65.09
"경상북도",상주시,97228,50371,46857,59393,37835,51.81,61.09
"경상북도",문경시,71406,52840,18566,52610,18796,74.00,73.68
"경상북도",경산시,263728,233768,29960,242045,21683,88.64,91.78
"경상북도",군위군,23256,4447,18809,8193,15063,19.12,35.23
"경상북도",의성군,51724,26319,25405,13447,38277,50.88,26.00
"경상북도",청송군,25044,11786,13258,5196,19848,47.06,20.75
"경상북도",영양군,16692,7254,9438,7305,9387,43.46,43.76
"경상북도",영덕군,36313,18122,18191,13305,23008,49.90,36.64
"경상북도",청도군,42263,15760,26503,20245,22018,37.29,47.90
"경상북도",고령군,31361,18534,12827,10077,21284,59.10,32.13
"경상북도",성주군,43414,13732,29682,13737,29677,31.63,31.64
"경상북도",칠곡군,114758,94976,19782,88638,26120,82.76,77.24
"경상북도",예천군,55613,31060,24553,14801,40812,55.85,26.61
"경상북도",봉화군,31494,10028,21466,10008,21486,31.84,31.78
"경상북도",울진군,48716,34058,14658,17628,31088,69.91,36.19
"경상북도",울릉군,9077,6386,2691,6878,2199,70.35,75.77
"경상남도",소계,3340216,2891466,448750,2641443,698773,86.57,79.08
"경상남도",창원시,1036738,1016936,19802,961887,74851,98.09,92.78
"경상남도",진주시,348096,317695,30401,286506,61590,91.27,82.31
"경상남도",통영시,128293,95479,32814,76055,52238,74.42,59.28
"경상남도",사천시,111105,94695,16410,63562,47543,85.23,57.21
"경상남도",김해시,542338,527618,14720,496700,45638,97.29,91.58
"경상남도",밀양시,104831,68926,35905,66723,38108,65.75,63.65
"경상남도",거제시,245754,199577,46177,195517,50237,81.21,79.56
"경상남도",양산시,352229,348863,3366,292309,59920,99.04,82.99
